Date,state,Confirmed,Recovered,Deceased
2021-04-25,Lakshadweep,2126,941,1
2021-04-25,Madhya Pradesh,499304,402623,5133
2021-04-25,Maharashtra,4295027,3530060,64760
2021-04-25,Manipur,30421,29231,385
2021-04-25,Meghalaya,15994,14446,160
2021-04-25,Mizoram,5388,4671,13
2021-04-25,Nagaland,13183,12132,98
2021-04-25,Odisha,407457,362931,2041
2021-04-25,Puducherry,53279,45243,748
2021-04-25,Punjab,339090,282504,8432
2021-04-25,Rajasthan,514437,374134,3601
2021-04-25,Sikkim,7306,6073,138
2021-04-25,Tamil Nadu,1081988,963251,13557
2021-04-25,Telangana,395232,330304,1999
2021-04-25,Tripura,34526,33351,391
2021-04-25,Uttarakhand,151801,110664,2146
2021-04-25,Uttar Pradesh,1086625,777844,11165
2021-04-25,West Bengal,743950,644209,10941
2021-04-26,Andaman and Nicobar Islands,5716,5520,66
2021-04-26,Andhra Pradesh,1043441,940574,7736
2021-04-26,Arunachal Pradesh,17775,16993,58
2021-04-26,Assam,240670,220344,1215
2021-04-26,Bihar,415397,323514,2222
2021-04-26,Chandigarh,39513,33498,440
2021-04-26,Chhattisgarh,667446,538558,7536
2021-04-26,Dadra and Nagar Haveli and Daman and Diu,6850,4672,4
2021-04-26,Delhi,1047916,940930,14628
2021-04-26,Goa,79798,63483,1055
2021-04-26,Gujarat,510373,382426,6486
2021-04-26,Haryana,435823,352515,3842
2021-04-26,Himachal Pradesh,89193,73478,1350
2021-04-26,India,17626093,14545805,197880
2021-04-26,Jammu and Kashmir,162890,140117,2172
2021-04-26,Jharkhand,207288,155669,2115
2021-04-26,Karnataka,1368945,1073257,14627
2021-04-26,Kerala,1427546,1189267,5139
2021-04-26,Ladakh,13502,11507,138
2021-04-26,Lakshadweep,2247,1060,1
2021-04-26,Madhya Pradesh,511990,414235,5221
2021-04-26,Maharashtra,4343727,3601796,65284
2021-04-26,Manipur,30567,29267,390
2021-04-26,Meghalaya,16124,14560,161
2021-04-26,Mizoram,5410,4731,13
2021-04-26,Nagaland,13238,12135,98
2021-04-26,Odisha,414056,367111,2050
2021-04-26,Puducherry,54026,45758,758
2021-04-26,Punjab,345366,286942,8530
2021-04-26,Rajasthan,530875,380550,3685
2021-04-26,Sikkim,7329,6093,140
2021-04-26,Tamil Nadu,1097672,976876,13651
2021-04-26,Telangana,401783,334144,2042
2021-04-26,Tripura,34624,33413,391
2021-04-26,Uttarakhand,156859,112265,2213
2021-04-26,Uttar Pradesh,1120176,804563,11414
2021-04-26,West Bengal,759942,653984,11009
2021-04-27,Andaman and Nicobar Islands,5764,5562,66
2021-04-27,Andhra Pradesh,1054875,947629,7800
2021-04-27,Arunachal Pradesh,17898,17021,58
2021-04-27,Assam,243802,221299,1233
2021-04-27,Bihar,428001,331418,2307
2021-04-27,Chandigarh,40350,33924,446
2021-04-27,Chhattisgarh,682339,555489,7782
2021-04-27,Dadra and Nagar Haveli and Daman and Diu,7067,4862,4
2021-04-27,Delhi,1072065,958792,15009
2021-04-27,Goa,81908,64231,1086
2021-04-27,Gujarat,524725,390229,6656
2021-04-27,Haryana,447754,359699,3926
2021-04-27,Himachal Pradesh,91350,74783,1374
2021-04-27,India,17989006,14808154,201166
2021-04-27,Jammu and Kashmir,166054,141574,2197
2021-04-27,Jharkhand,213414,159916,2246
2021-04-27,Karnataka,1400775,1084050,14807
2021-04-27,Kerala,1460365,1207680,5171
2021-04-27,Ladakh,13642,11800,139
2021-04-27,Lakshadweep,2401,1191,1
2021-04-27,Madhya Pradesh,525407,425812,5319
2021-04-27,Maharashtra,4410085,3669548,66179
2021-04-27,Manipur,30742,29317,393
2021-04-27,Meghalaya,16271,14650,165
2021-04-27,Mizoram,5513,4743,13
2021-04-27,Nagaland,13445,12151,98
2021-04-27,Odisha,420129,371200,2060
2021-04-27,Puducherry,55047,46448,771
2021-04-27,Punjab,351282,290716,8630
2021-04-27,Rajasthan,546964,387976,3806
2021-04-27,Sikkim,7426,6133,142
2021-04-27,Tamil Nadu,1113502,990919,13728
2021-04-27,Telangana,411905,340590,2094
2021-04-27,Tripura,34735,33457,391
2021-04-27,Uttarakhand,162562,113736,2309
2021-04-27,Uttar Pradesh,1153097,834961,11678
2021-04-27,West Bengal,776345,664648,11082
2021-04-28,Andaman and Nicobar Islands,5816,5606,67
2021-04-28,Andhra Pradesh,1069544,954062,7871
2021-04-28,Arunachal Pradesh,18062,17038,58
2021-04-28,Assam,246847,222397,1255
2021-04-28,Bihar,441375,340236,2391
2021-04-28,Chandigarh,41122,34359,457
2021-04-28,Chhattisgarh,697902,570995,8061
2021-04-28,Dadra and Nagar Haveli and Daman and Diu,7253,5083,4
2021-04-28,Delhi,1098051,982922,15377
2021-04-28,Goa,85009,65070,1110
2021-04-28,Gujarat,538845,398824,6830
2021-04-28,Haryana,460198,367317,4021
2021-04-28,Himachal Pradesh,93889,76335,1407
2021-04-28,India,18368409,15082325,204812
2021-04-28,Jammu and Kashmir,169077,142537,2227
2021-04-28,Jharkhand,221489,164278,2395
2021-04-28,Karnataka,1439822,1095883,15036
2021-04-28,Kerala,1495378,1223185,5212
2021-04-28,Ladakh,13758,11937,139
2021-04-28,Lakshadweep,2504,1329,1
2021-04-28,Madhya Pradesh,538165,439968,5424
2021-04-28,Maharashtra,4473394,3730729,67214
2021-04-28,Manipur,31001,29376,395
2021-04-28,Meghalaya,16430,14788,167
2021-04-28,Mizoram,5741,4792,13
2021-04-28,Nagaland,13569,12183,100
2021-04-28,Odisha,428515,375721,2070
2021-04-28,Puducherry,56305,47080,781
2021-04-28,Punjab,358186,295988,8772
2021-04-28,Rajasthan,563577,396279,3926
2021-04-28,Sikkim,7577,6154,143
2021-04-28,Tamil Nadu,1130167,1006033,13826
2021-04-28,Telangana,419966,345683,2150
2021-04-28,Tripura,34859,33492,393
2021-04-28,Uttarakhand,168616,117221,2417
2021-04-28,Uttar Pradesh,1182848,870864,11943
2021-04-28,West Bengal,793552,676581,11159
2021-04-29,Andaman and Nicobar Islands,5875,5643,67
2021-04-29,Andhra Pradesh,1084336,962250,7928
2021-04-29,Arunachal Pradesh,18256,17085,59
2021-04-29,Assam,249926,224194,1281
2021-04-29,Bihar,454464,351162,2480
2021-04-29,Chandigarh,41923,34806,465
2021-04-29,Chhattisgarh,713706,587484,8312
2021-04-29,Dadra and Nagar Haveli and Daman and Diu,7469,5221,4
2021-04-29,Delhi,1122286,1008537,15772
2021-04-29,Goa,88028,65984,1146
2021-04-29,Gujarat,553172,408368,7010
2021-04-29,Haryana,474145,376852,4118
2021-04-29,Himachal Pradesh,96929,77576,1447
2021-04-29,India,18755182,15374052,208314
2021-04-29,Jammu and Kashmir,172551,144154,2253
2021-04-29,Jharkhand,227450,169033,2540
2021-04-29,Karnataka,1474846,1110025,15306
2021-04-29,Kerala,1533985,1244301,5260
2021-04-29,Ladakh,13866,12129,140
2021-04-29,Lakshadweep,2662,1374,4
2021-04-29,Madhya Pradesh,550927,453331,5519
2021-04-29,Maharashtra,4539553,3799266,67985
2021-04-29,Manipur,31315,29690,400
2021-04-29,Meghalaya,16617,14917,169
2021-04-29,Mizoram,5879,4882,13
2021-04-29,Nagaland,13750,12212,100
2021-04-29,Odisha,435513,380400,2082
2021-04-29,Puducherry,57427,47645,793
2021-04-29,Punjab,364910,301047,8909
2021-04-29,Rajasthan,580846,407243,4084
2021-04-29,Sikkim,7747,6176,146
2021-04-29,Tamil Nadu,1148064,1021575,13933
2021-04-29,Telangana,427960,349692,2208
2021-04-29,Tripura,35025,33505,393
2021-04-29,Uttarakhand,174867,120350,2502
2021-04-29,Uttar Pradesh,1217952,896477,12238
2021-04-29,West Bengal,810955,689466,11248
2021-04-30,Andaman and Nicobar Islands,5949,5701,67
2021-04-30,Andhra Pradesh,1101690,970718,7992
2021-04-30,Arunachal Pradesh,18419,17134,59
2021-04-30,Assam,253123,226643,1307
2021-04-30,Bihar,470317,362356,2560
2021-04-30,Chandigarh,42647,35263,478
2021-04-30,Chhattisgarh,728700,601161,8581
2021-04-30,Dadra and Nagar Haveli and Daman and Diu,7661,5546,4
2021-04-30,Delhi,1149333,1033825,16147
2021-04-30,Goa,91052,66939,1168
2021-04-30,Gujarat,567777,418548,7183
2021-04-30,Haryana,487978,386200,4216
2021-04-30,Himachal Pradesh,99287,79310,1484
2021-04-30,India,19157196,15673250,211839
2021-04-30,Jammu and Kashmir,176083,145441,2283
2021-04-30,Jharkhand,233411,173035,2660
2021-04-30,Karnataka,1523142,1124909,15523
2021-04-30,Kerala,1571184,1261801,5309
2021-04-30,Ladakh,13969,12376,143
2021-04-30,Lakshadweep,2767,1430,4
2021-04-30,Madhya Pradesh,563327,466915,5616
2021-04-30,Maharashtra,4602472,3868976,68813
2021-04-30,Manipur,31586,29764,405
2021-04-30,Meghalaya,16846,15083,171
2021-04-30,Mizoram,6019,4926,15
2021-04-30,Nagaland,13976,12224,104
2021-04-30,Odisha,444194,385414,2096
2021-04-30,Puducherry,58622,48298,805
2021-04-30,Punjab,370973,306153,9022
2021-04-30,Rajasthan,598001,417277,4239
2021-04-30,Sikkim,7952,6195,147
2021-04-30,Tamil Nadu,1166756,1037582,14046
2021-04-30,Telangana,435606,355618,2261
2021-04-30,Tripura,35166,33555,393
2021-04-30,Uttarakhand,180521,124565,2624
2021-04-30,Uttar Pradesh,1252324,928971,12570
2021-04-30,West Bengal,828366,703398,11344
2021-05-01,Andaman and Nicobar Islands,6046,5773,68
2021-05-01,Andhra Pradesh,1121102,982297,8053
2021-05-01,Arunachal Pradesh,18636,17190,59
2021-05-01,Assam,256576,228872,1330
2021-05-01,Bihar,484106,373261,2642
2021-05-01,Chandigarh,43446,35735,489
2021-05-01,Chhattisgarh,744602,614693,8810
2021-05-01,Dadra and Nagar Haveli and Daman and Diu,7873,5826,4
2021-05-01,Delhi,1174552,1061246,16559
2021-05-01,Goa,93355,68249,1222
2021-05-01,Gujarat,581624,429130,7355
2021-05-01,Haryana,501566,394709,4341
2021-05-01,Himachal Pradesh,102038,80534,1512
2021-05-01,India,19549772,15981938,215524
2021-05-01,Jammu and Kashmir,179915,147242,2330
2021-05-01,Jharkhand,239734,178468,2829
2021-05-01,Karnataka,1564132,1143250,15794
2021-05-01,Kerala,1606820,1277294,5357
2021-05-01,Ladakh,14086,12542,144
2021-05-01,Lakshadweep,2923,1471,4
2021-05-01,Madhya Pradesh,575706,481477,5718
2021-05-01,Maharashtra,4665754,3930302,69615
2021-05-01,Manipur,31905,29843,410
2021-05-01,Meghalaya,17108,15275,174
2021-05-01,Mizoram,6132,4926,15
2021-05-01,Nagaland,14134,12268,107
2021-05-01,Odisha,454607,391048,2107
2021-05-01,Puducherry,60001,48921,817
2021-05-01,Punjab,377990,310601,9160
2021-05-01,Rajasthan,615653,428953,4399
2021-05-01,Sikkim,8211,6236,148
2021-05-01,Tamil Nadu,1186344,1054746,14193
2021-05-01,Telangana,443360,362160,2312
2021-05-01,Tripura,35339,33622,395
2021-05-01,Uttarakhand,186014,128209,2731
2021-05-01,Uttar Pradesh,1282504,967797,12874
2021-05-01,West Bengal,845878,717772,11447
2021-05-02,Andaman and Nicobar Islands,6084,5798,69
2021-05-02,Andhra Pradesh,1145022,993708,8136
2021-05-02,Arunachal Pradesh,18738,17273,59
2021-05-02,Assam,258961,231703,1360
2021-05-02,Bihar,497640,384955,2739
2021-05-02,Chandigarh,44306,36218,496
2021-05-02,Chhattisgarh,756427,627051,9009
2021-05-02,Dadra and Nagar Haveli and Daman and Diu,8034,6086,4
2021-05-02,Delhi,1194946,1085690,16966
2021-05-02,Goa,95385,69504,1274
2021-05-02,Gujarat,594602,440276,7508
2021-05-02,Haryana,514888,405132,4486
2021-05-02,Himachal Pradesh,104491,82148,1556
2021-05-02,India,19919862,16281942,218947
2021-05-02,Jammu and Kashmir,183486,148695,2370
2021-05-02,Jharkhand,244472,183009,2944
2021-05-02,Karnataka,1601865,1164398,16011
2021-05-02,Kerala,1638779,1293590,5406
2021-05-02,Ladakh,14226,12735,145
2021-05-02,Lakshadweep,3010,1746,4
2021-05-02,Madhya Pradesh,588368,495367,5812
2021-05-02,Maharashtra,4722401,3981658,70284
2021-05-02,Manipur,32161,29923,415
2021-05-02,Meghalaya,17429,15429,179
2021-05-02,Mizoram,6284,5046,16
2021-05-02,Nagaland,14350,12295,109
2021-05-02,Odisha,462622,397575,2121
2021-05-02,Puducherry,61361,49908,833
2021-05-02,Punjab,385270,315845,9317
2021-05-02,Rajasthan,633951,440215,4558
2021-05-02,Sikkim,8441,6304,149
2021-05-02,Tamil Nadu,1207112,1072322,14346
2021-05-02,Telangana,450790,367727,2368
2021-05-02,Tripura,35586,33663,395
2021-05-02,Uttarakhand,191620,131144,2802
2021-05-02,Uttar Pradesh,1313361,1004447,13162
2021-05-02,West Bengal,863393,733359,11539
2021-05-03,Andaman and Nicobar Islands,6150,5850,70
2021-05-03,Andhra Pradesh,1163994,1003935,8207
2021-05-03,Arunachal Pradesh,18958,17363,59
2021-05-03,Assam,263450,234237,1389
2021-05-03,Bihar,509047,398558,2821
2021-05-03,Chandigarh,45196,36746,507
2021-05-03,Chhattisgarh,771701,641449,9275
2021-05-03,Dadra and Nagar Haveli and Daman and Diu,8153,6312,4
2021-05-03,Delhi,1212989,1105983,17414
2021-05-03,Goa,98088,70929,1320
2021-05-03,Gujarat,607422,452275,7648
2021-05-03,Haryana,527773,418425,4626
2021-05-03,Himachal Pradesh,107121,83679,1599
2021-05-03,India,20275631,16600852,222386
2021-05-03,Jammu and Kashmir,187219,150231,2421
2021-05-03,Jharkhand,251371,188623,3073
2021-05-03,Karnataka,1646303,1185299,16250
2021-05-03,Kerala,1664790,1313109,5451
2021-05-03,Ladakh,14315,12884,148
2021-05-03,Lakshadweep,3080,1855,6
2021-05-03,Madhya Pradesh,600430,508775,5905
2021-05-03,Maharashtra,4771022,4041158,70851
2021-05-03,Manipur,32523,30030,422
2021-05-03,Meghalaya,17675,15606,185
2021-05-03,Mizoram,6358,5112,17
2021-05-03,Nagaland,14451,12325,115
2021-05-03,Odisha,471536,404063,2126
2021-05-03,Puducherry,62160,50698,848
2021-05-03,Punjab,392042,321861,9472
2021-05-03,Rajasthan,651247,452164,4712
2021-05-03,Sikkim,8468,6404,150
2021-05-03,Tamil Nadu,1228064,1090338,14468
2021-05-03,Telangana,456485,373933,2417
2021-05-03,Tripura,35720,33725,396
2021-05-03,Uttarakhand,197023,134488,2930
2021-05-03,Uttar Pradesh,1342413,1043134,13447
2021-05-03,West Bengal,880894,749296,11637
2021-05-04,Andaman and Nicobar Islands,6181,5879,70
2021-05-04,Andhra Pradesh,1184028,1016142,8289
2021-05-04,Arunachal Pradesh,19192,17501,59
2021-05-04,Assam,267925,237088,1430
2021-05-04,Bihar,523841,410484,2926
2021-05-04,Chandigarh,45976,37288,518
2021-05-04,Chhattisgarh,787486,653542,9485
2021-05-04,Dadra and Nagar Haveli and Daman and Diu,8345,6541,4
2021-05-04,Delhi,1232942,1124771,17752
2021-05-04,Goa,100902,72799,1372
2021-05-04,Gujarat,620472,464396,7779
2021-05-04,Haryana,543559,429950,4779
2021-05-04,Himachal Pradesh,110945,85671,1647
2021-05-04,India,20658478,16938550,226172
2021-05-04,Jammu and Kashmir,191869,152109,2458
2021-05-04,Jharkhand,257345,194433,3205
2021-05-04,Karnataka,1690934,1210013,16538
2021-05-04,Kerala,1701980,1339257,5508
2021-05-04,Ladakh,14560,13035,151
2021-05-04,Lakshadweep,3249,2065,6
2021-05-04,Madhya Pradesh,612666,520024,6003
2021-05-04,Maharashtra,4822902,4107092,71742
2021-05-04,Manipur,32956,30141,424
2021-05-04,Meghalaya,18014,15810,185
2021-05-04,Mizoram,6556,5168,17
2021-05-04,Nagaland,14717,12357,115
2021-05-04,Odisha,479752,410227,2141
2021-05-04,Puducherry,63298,51584,865
2021-05-04,Punjab,399556,327976,9645
2021-05-04,Rajasthan,668221,466310,4866
2021-05-04,Sikkim,8698,6426,151
2021-05-04,Tamil Nadu,1249292,1109450,14612
2021-05-04,Telangana,463361,381365,2476
2021-05-04,Tripura,35991,33812,397
2021-05-04,Uttarakhand,204051,140184,3015
2021-05-04,Uttar Pradesh,1368183,1081817,13798
2021-05-04,West Bengal,898533,765843,11744
2021-05-05,Andaman and Nicobar Islands,6223,5928,71
2021-05-05,Andhra Pradesh,1206232,1027270,8374
2021-05-05,Arunachal Pradesh,19412,17577,59
2021-05-05,Assam,272751,240004,1485
2021-05-05,Bihar,538677,422210,2987
2021-05-05,Chandigarh,46793,37898,532
2021-05-05,Chhattisgarh,802643,663694,9738
2021-05-05,Dadra and Nagar Haveli and Daman and Diu,8515,6769,4
2021-05-05,Delhi,1253902,1143980,18063
2021-05-05,Goa,104398,74991,1443
2021-05-05,Gujarat,633427,477391,7912
2021-05-05,Haryana,558975,440590,4960
2021-05-05,Himachal Pradesh,114787,87151,1679
2021-05-05,India,21071102,17269268,230151
2021-05-05,Jammu and Kashmir,196585,154447,2510
2021-05-05,Jharkhand,263115,200237,3346
2021-05-05,Karnataka,1741046,1236854,16884
2021-05-05,Kerala,1743933,1362363,5566
2021-05-05,Ladakh,14811,13166,151
2021-05-05,Lakshadweep,3376,2225,7
2021-05-05,Madhya Pradesh,624985,529667,6074
2021-05-05,Maharashtra,4880542,4164098,72662
2021-05-05,Manipur,33353,30262,434
2021-05-05,Meghalaya,18283,15957,191
2021-05-05,Mizoram,6794,5305,17
2021-05-05,Nagaland,15004,12390,118
2021-05-05,Odisha,489641,416403,2157
2021-05-05,Puducherry,65117,52517,883
2021-05-05,Punjab,407509,334677,9825
2021-05-05,Rajasthan,685036,483332,5021
2021-05-05,Sikkim,8919,6515,155
2021-05-05,Tamil Nadu,1272602,1129512,14779
2021-05-05,Telangana,469722,389491,2527
2021-05-05,Tripura,36231,33871,397
2021-05-05,Uttarakhand,211834,144941,3142
2021-05-05,Uttar Pradesh,1399294,1122669,14151
2021-05-05,West Bengal,916635,782916,11847
2021-05-06,Andaman and Nicobar Islands,6255,5958,72
2021-05-06,Andhra Pradesh,1228186,1037411,8446
2021-05-06,Arunachal Pradesh,19634,17717,59
2021-05-06,Assam,277687,242980,1531
2021-05-06,Bihar,553803,435574,3077
2021-05-06,Chandigarh,47552,38591,541
2021-05-06,Chhattisgarh,816489,675294,9950
2021-05-06,Dadra and Nagar Haveli and Daman and Diu,8678,6905,4
2021-05-06,Delhi,1273035,1164008,18398
2021-05-06,Goa,108267,77014,1501
2021-05-06,Gujarat,645972,490412,8035
2021-05-06,Haryana,573815,452836,5137
2021-05-06,Himachal Pradesh,118729,89197,1724
2021-05-06,India,21485382,17597617,234074
2021-05-06,Jammu and Kashmir,201511,157283,2562
2021-05-06,Jharkhand,270089,205977,3479
2021-05-06,Karnataka,1790104,1255797,17212
2021-05-06,Kerala,1786397,1389515,5629
2021-05-06,Ladakh,14909,13326,151
2021-05-06,Lakshadweep,3528,2359,8
2021-05-06,Madhya Pradesh,637406,542632,6160
2021-05-06,Maharashtra,4942736,4227940,73515
2021-05-06,Manipur,33733,30295,447
2021-05-06,Meghalaya,18630,16086,193
2021-05-06,Mizoram,6964,5351,17
2021-05-06,Nagaland,15271,12428,121
2021-05-06,Odisha,500162,423257,2174
2021-05-06,Puducherry,66627,53296,901
2021-05-06,Punjab,416350,339803,9979
2021-05-06,Rajasthan,702568,499376,5182
2021-05-06,Sikkim,9183,6565,158
2021-05-06,Tamil Nadu,1297500,1151058,14974
2021-05-06,Telangana,475748,396042,2579
2021-05-06,Tripura,36531,33946,400
2021-05-06,Uttarakhand,220351,149489,3293
2021-05-06,Uttar Pradesh,1425916,1151571,14501
2021-05-06,West Bengal,935066,800328,11964
2021-05-07,Andaman and Nicobar Islands,6311,6030,72
2021-05-07,Andhra Pradesh,1245374,1050160,8519
2021-05-07,Arunachal Pradesh,19802,17849,60
2021-05-07,Assam,283313,246242,1578
2021-05-07,Bihar,567269,449063,3139
2021-05-07,Chandigarh,48442,39388,549
2021-05-07,Chhattisgarh,830117,688918,10158
2021-05-07,Dadra and Nagar Haveli and Daman and Diu,8799,7115,4
2021-05-07,Delhi,1292867,1183093,18739
2021-05-07,Goa,112462,79189,1557
2021-05-07,Gujarat,658036,503497,8154
2021-05-07,Haryana,587682,466420,5299
2021-05-07,Himachal Pradesh,122906,91573,1780
2021-05-07,India,21892283,17925292,238307
2021-05-07,Jammu and Kashmir,206954,160035,2612
2021-05-07,Jharkhand,276062,211270,3615
2021-05-07,Karnataka,1838885,1284420,17804
2021-05-07,Kerala,1824857,1416177,5683
2021-05-07,Ladakh,15023,13471,152
2021-05-07,Lakshadweep,3629,2477,9
2021-05-07,Madhya Pradesh,649114,547447,6244
2021-05-07,Maharashtra,4996758,4265326,74413
2021-05-07,Manipur,34333,30378,449
2021-05-07,Meghalaya,18927,16262,199
2021-05-07,Mizoram,7147,5459,17
2021-05-07,Nagaland,15580,12540,122
2021-05-07,Odisha,512400,431658,2193
2021-05-07,Puducherry,68373,54375,920
2021-05-07,Punjab,424647,344779,10144
2021-05-07,Rajasthan,720799,516306,5346
2021-05-07,Sikkim,9451,6688,160
2021-05-07,Tamil Nadu,1323965,1173439,15171
2021-05-07,Telangana,487199,413225,2666
2021-05-07,Tripura,36846,34095,401
2021-05-07,Uttarakhand,229993,154132,3430
2021-05-07,Uttar Pradesh,1453679,1184688,14873
2021-05-07,West Bengal,954282,818108,12076
2021-05-08,Andaman and Nicobar Islands,6341,6056,74
2021-05-08,Andhra Pradesh,1265439,1069432,8615
2021-05-08,Arunachal Pradesh,20046,17984,60
2021-05-08,Assam,289069,249295,1628
2021-05-08,Bihar,580217,464025,3215
2021-05-08,Chandigarh,49312,40249,558
2021-05-08,Chhattisgarh,842356,701116,10381
2021-05-08,Dadra and Nagar Haveli and Daman and Diu,8936,7287,4
2021-05-08,Delhi,1310231,1203253,19071
2021-05-08,Goa,116213,82214,1612
2021-05-08,Gujarat,669928,518234,8273
2021-05-08,Haryana,602349,480786,5454
2021-05-08,Himachal Pradesh,128330,94586,1817
2021-05-08,India,22296091,18311687,242399
2021-05-08,Jammu and Kashmir,211742,162535,2672
2021-05-08,Jharkhand,282174,217223,3756
2021-05-08,Karnataka,1886448,1319301,18286
2021-05-08,Kerala,1866828,1443633,5747
2021-05-08,Ladakh,15179,13614,153
2021-05-08,Lakshadweep,3756,2692,9
2021-05-08,Madhya Pradesh,660712,551892,6334
2021-05-08,Maharashtra,5053336,4347592,75277
2021-05-08,Manipur,34775,30463,461
2021-05-08,Meghalaya,19302,16414,210
2021-05-08,Mizoram,7382,5583,17
2021-05-08,Nagaland,15913,12559,137
2021-05-08,Odisha,524207,439322,2214
2021-05-08,Puducherry,70076,55552,939
2021-05-08,Punjab,433689,351426,10315
2021-05-08,Rajasthan,738786,533973,5506
2021-05-08,Sikkim,9651,6753,165
2021-05-08,Tamil Nadu,1351362,1196549,15412
2021-05-08,Telangana,492385,421219,2704
2021-05-08,Tripura,37205,34212,402
2021-05-08,Uttarakhand,238383,158903,3548
2021-05-08,Uttar Pradesh,1480315,1219409,15170
2021-05-08,West Bengal,973718,836351,12203
2021-05-09,Andaman and Nicobar Islands,6367,6088,76
2021-05-09,Andhra Pradesh,1287603,1088264,8707
2021-05-09,Arunachal Pradesh,20165,18172,60
2021-05-09,Assam,292368,253340,1676
2021-05-09,Bihar,591476,477389,3282
2021-05-09,Chandigarh,50207,41128,568
2021-05-09,Chhattisgarh,851476,714359,10570
2021-05-09,Dadra and Nagar Haveli and Daman and Diu,9026,7509,4
2021-05-09,Delhi,1323567,1217991,19344
2021-05-09,Goa,118846,85292,1679
2021-05-09,Gujarat,681012,533004,8394
2021-05-09,Haryana,615897,493425,5605
2021-05-09,Himachal Pradesh,131423,97045,1872
2021-05-09,India,22662546,18665464,246148
